number,house_id,datetime,energy_import
196,77,2020-08-09 03:00:00,0.1905822491128295
197,77,2020-08-09 04:00:00,0.17928912363673635
198,77,2020-08-09 05:00:00,0.17370457252408245
199,77,2020-08-09 06:00:00,0.17997028132126966
200,77,2020-08-09 07:00:00,0.180076615269176
201,77,2020-08-09 08:00:00,0.08961136668758951
202,77,2020-08-09 09:00:00,0.015335150621249795
203,77,2020-08-09 10:00:00,0.005050648892429077
204,77,2020-08-09 11:00:00,0.003
205,77,2020-08-09 12:00:00,0.339
206,77,2020-08-09 13:00:00,0.354
207,77,2020-08-09 14:00:00,0.255
208,77,2020-08-09 15:00:00,0.006
209,77,2020-08-09 16:00:00,0.302
210,77,2020-08-09 17:00:00,0.2
211,77,2020-08-09 18:00:00,0.279
212,77,2020-08-09 19:00:00,0.21989931542326022
213,77,2020-08-09 20:00:00,0.22939745890180338
214,77,2020-08-09 21:00:00,0.21745665551614307
215,77,2020-08-09 22:00:00,0.2449637641310208
216,77,2020-08-09 23:00:00,0.26288870000297615
217,77,2020-08-10 00:00:00,0.6122904880813004
218,77,2020-08-10 01:00:00,0.5652014508888715
219,77,2020-08-10 02:00:00,0.5657635821659756
220,77,2020-08-10 03:00:00,0.5741073441547401
221,77,2020-08-10 04:00:00,0.6018813408950596
222,77,2020-08-10 05:00:00,0.5927674463549144
223,77,2020-08-10 06:00:00,0.6172881746901061
224,77,2020-08-10 07:00:00,0.5738320805532833
225,77,2020-08-10 08:00:00,0.612170527670016
226,77,2020-08-10 09:00:00,0.438
227,77,2020-08-10 10:00:00,0.10479847063294304
228,77,2020-08-10 11:00:00,0.30487649566940817
229,77,2020-08-10 12:00:00,0.384
230,77,2020-08-10 13:00:00,0.2724360296187671
231,77,2020-08-10 14:00:00,0.26427373906682905
232,77,2020-08-10 15:00:00,0.07082799941933998
233,77,2020-08-10 16:00:00,0.01656558196278057
234,77,2020-08-10 17:00:00,0.054305546036658194
235,77,2020-08-10 18:00:00,0.22837297815767482
236,77,2020-08-10 19:00:00,0.84
237,77,2020-08-10 20:00:00,0.6820616797272735
238,77,2020-08-10 21:00:00,0.6208901205995572
239,77,2020-08-10 22:00:00,0.633662015414269
240,77,2020-08-10 23:00:00,0.5816438107636801
241,77,2020-08-11 00:00:00,0.4622100496516259
242,77,2020-08-11 01:00:00,0.40470246102898655
243,77,2020-08-11 02:00:00,0.47327095272043607
244,77,2020-08-11 03:00:00,0.4262584281728684
245,77,2020-08-11 04:00:00,0.43909466500503447
246,77,2020-08-11 05:00:00,0.4162107712153231
247,77,2020-08-11 06:00:00,0.3773671269542659
248,77,2020-08-11 07:00:00,0.3004069152182801
249,77,2020-08-11 08:00:00,0.05099963960543268
250,77,2020-08-11 09:00:00,0.12000686329772828
251,77,2020-08-11 10:00:00,0.16264542383160577
252,77,2020-08-11 11:00:00,0.005227502367537544
253,77,2020-08-11 12:00:00,0.384
254,77,2020-08-11 13:00:00,0.2817226950077479
255,77,2020-08-11 14:00:00,0.2647349862627643
256,77,2020-08-11 15:00:00,0.24720120608528104
257,77,2020-08-11 16:00:00,0.2635473611005704
258,77,2020-08-11 17:00:00,0.015446202931473765
259,77,2020-08-11 18:00:00,0.4041028287769357
260,77,2020-08-11 19:00:00,0.6186505709270688
261,77,2020-08-11 20:00:00,0.777821282259204
262,77,2020-08-11 21:00:00,0.663896782227206
263,77,2020-08-11 22:00:00,0.6344528778550014
264,77,2020-08-11 23:00:00,0.4856031143016528
265,77,2020-08-12 00:00:00,0.4290953541605034
266,77,2020-08-12 01:00:00,0.4041855937548511
267,77,2020-08-12 02:00:00,0.4702795204803181
268,77,2020-08-12 03:00:00,0.424883610399747
269,77,2020-08-12 04:00:00,0.4346252194475284
270,77,2020-08-12 05:00:00,0.4153876366769322
271,77,2020-08-12 06:00:00,0.4951126538575136
272,77,2020-08-12 07:00:00,0.4149527127602394
273,77,2020-08-12 08:00:00,0.27174852599303395
274,77,2020-08-12 09:00:00,0.2817617103715245
275,77,2020-08-12 10:00:00,0.23634005944108713
276,77,2020-08-12 11:00:00,0.3048600810050116
277,77,2020-08-12 12:00:00,0.3179227041084268
278,77,2020-08-12 13:00:00,0.30217528200166366
279,77,2020-08-12 14:00:00,0.26376604722536107
280,77,2020-08-12 15:00:00,0.045225073679902306
281,77,2020-08-12 16:00:00,0.04267882036742895
282,77,2020-08-12 17:00:00,0.11727064644189647
283,77,2020-08-12 18:00:00,0.21901837983461325
284,77,2020-08-12 19:00:00,0.15274335254564186
285,77,2020-08-12 20:00:00,0.27794837813781387
286,77,2020-08-12 21:00:00,0.2482665400079072
287,77,2020-08-12 22:00:00,0.24198652970636134
288,77,2020-08-12 23:00:00,0.19236263411242405
289,77,2020-08-13 00:00:00,0.18907960907430338
290,77,2020-08-13 01:00:00,0.15193424054948312
291,77,2020-08-13 02:00:00,0.3055034857798388
292,77,2020-08-13 03:00:00,0.21179051096462737
293,77,2020-08-13 04:00:00,0.19975575227753176
294,77,2020-08-13 05:00:00,0.21757348557377626
295,77,2020-08-13 06:00:00,0.17625315505421116
296,77,2020-08-13 07:00:00,0.18113693273888307
297,77,2020-08-13 08:00:00,0.18977820338920146
298,77,2020-08-13 09:00:00,0.0677795904198215
299,77,2020-08-13 10:00:00,0.006051005575900318
300,77,2020-08-13 11:00:00,0.022991595681410636
301,77,2020-08-13 12:00:00,0.118
302,77,2020-08-13 13:00:00,0.01887487801659327
303,77,2020-08-13 14:00:00,0.197
304,77,2020-08-13 15:00:00,0.11472968073067465
305,77,2020-08-13 16:00:00,0.10886271218016923
306,77,2020-08-13 17:00:00,0.15488480756754935
307,77,2020-08-13 18:00:00,0.22956394138274705
308,77,2020-08-13 19:00:00,0.3896571437478024
309,77,2020-08-13 20:00:00,0.1833320919974574
310,77,2020-08-13 21:00:00,0.25378990558400066
311,77,2020-08-13 22:00:00,0.20454122215574358
312,77,2020-08-13 23:00:00,0.2243014938237398
313,77,2020-08-14 00:00:00,0.5749931939555448
314,77,2020-08-14 01:00:00,0.6136729306150066
315,77,2020-08-14 02:00:00,0.5978240008059997
316,77,2020-08-14 03:00:00,0.6050836093127583
317,77,2020-08-14 04:00:00,0.5941574747512031
318,77,2020-08-14 05:00:00,0.5779445322185686
319,77,2020-08-14 06:00:00,0.5855900646305814
320,77,2020-08-14 07:00:00,0.6124676412306715
321,77,2020-08-14 08:00:00,0.6103612312306904
322,77,2020-08-14 09:00:00,0.6282070751816371
323,77,2020-08-14 10:00:00,0.162486324585354
324,77,2020-08-14 11:00:00,0.005486538356568371
325,77,2020-08-14 12:00:00,0.023477585189020506
326,77,2020-08-14 13:00:00,0.003448472613120505
327,77,2020-08-14 14:00:00,0.014791835199417763
328,77,2020-08-14 15:00:00,0.0479110197933204
329,77,2020-08-14 16:00:00,0.04167114145605879
330,77,2020-08-14 17:00:00,0.2039747134031146
331,77,2020-08-14 18:00:00,0.3753506584222554
332,77,2020-08-14 19:00:00,0.4459731518329928
333,77,2020-08-14 20:00:00,0.6138665837015108
334,77,2020-08-14 21:00:00,0.5684703816673653
335,77,2020-08-14 22:00:00,0.5801756015860032
336,77,2020-08-14 23:00:00,0.6104226677758766
337,77,2020-08-15 00:00:00,0.579
338,77,2020-08-15 01:00:00,0.575
339,77,2020-08-15 02:00:00,0.581
340,77,2020-08-15 03:00:00,0.591
341,77,2020-08-15 04:00:00,0.606
342,77,2020-08-15 05:00:00,0.633
343,77,2020-08-15 06:00:00,0.577
344,77,2020-08-15 07:00:00,0.643
345,77,2020-08-15 08:00:00,0.588
346,77,2020-08-15 09:00:00,0.2752201580059349
347,77,2020-08-15 10:00:00,0.098
348,77,2020-08-15 11:00:00,0.311
349,77,2020-08-15 12:00:00,0.339
350,77,2020-08-15 13:00:00,0.354
351,77,2020-08-15 14:00:00,0.255
352,77,2020-08-15 15:00:00,0.008
353,77,2020-08-15 16:00:00,0.302
354,77,2020-08-15 17:00:00,0.07267148654053178
355,77,2020-08-15 18:00:00,0.201
356,77,2020-08-15 19:00:00,0.255
357,77,2020-08-15 20:00:00,0.22962856337151838
358,77,2020-08-15 21:00:00,0.21743610333831886
359,77,2020-08-15 22:00:00,0.2110258806382443
360,77,2020-08-15 23:00:00,0.1952689943874221
361,77,2020-08-16 00:00:00,0.19106391640382803
362,77,2020-08-16 01:00:00,0.20378692711058047
363,77,2020-08-16 02:00:00,0.18969771302864444
364,77,2020-08-16 03:00:00,0.19077553579139117
365,77,2020-08-16 04:00:00,0.17906352444894802
366,77,2020-08-16 05:00:00,0.17335236307375335
367,77,2020-08-16 06:00:00,0.17907537097197707
368,77,2020-08-16 07:00:00,0.1952982245057782
369,77,2020-08-16 08:00:00,0.08723665937380468
370,77,2020-08-16 09:00:00,0.06377051046818505
371,77,2020-08-16 10:00:00,0.005975548312645681
372,77,2020-08-16 11:00:00,0.279
373,77,2020-08-16 12:00:00,0.32
374,77,2020-08-16 13:00:00,0.339
375,77,2020-08-16 14:00:00,0.352
376,77,2020-08-16 15:00:00,0.299
377,77,2020-08-16 16:00:00,0.254
378,77,2020-08-16 17:00:00,0.04117223603711708
379,77,2020-08-16 18:00:00,0.16066131534830572
380,77,2020-08-16 19:00:00,0.21563932069796443
381,77,2020-08-16 20:00:00,0.19453172632053672
382,77,2020-08-16 21:00:00,0.21708914357316828
383,77,2020-08-16 22:00:00,0.22038823069826244
384,77,2020-08-16 23:00:00,0.1848034838281405
385,77,2020-08-17 00:00:00,0.6212655625802687
386,77,2020-08-17 01:00:00,0.6163994954352099
387,77,2020-08-17 02:00:00,0.5821910250397311
388,77,2020-08-17 03:00:00,0.6091156939643267
389,77,2020-08-17 04:00:00,0.5966324193317056
390,77,2020-08-17 05:00:00,0.6539325443754769
